fips,date,aggregate_level,country,state,index,cases,deaths,recovered,cumulative_icu,cumulative_hospitalized,current_icu,current_icu_total,current_hospitalized,current_ventilated,staffed_beds,icu_beds,positive_tests,negative_tests,contact_tracers_count,hospital_beds_in_use_any,Rt_MAP__new_cases,Rt_ci31__new_cases,Rt_ci68__new_cases,Rt_ci5__new_cases,Rt_ci95__new_cases,new_deaths,Rt_MAP__new_deaths,Rt_ci31__new_deaths,Rt_ci68__new_deaths,Rt_ci5__new_deaths,Rt_ci95__new_deaths,lag_days__new_deaths,Rt_MAP_composite,Rt_ci95_composite
13,2020-06-30,state,USA,GA,,77280,2758.0,0.0,2323.0,11051.0,,,1459.0,,,,81291,752587,1300,,1.18,1.14,1.2,1.06,1.3,14.017042214539545,0.74,0.66,1.2,0.22,1.96,0.0,1.2306975867230394,1.3306975867230395
15,2020-06-30,state,USA,HI,,901,18.0,0.0,,111.0,,,,,,,900,76843,80,,1.08,0.92,1.58,0.34,2.46,,,,,,,,1.0944086695688229,1.533886282865797
19,2020-06-30,state,USA,IA,,29152,717.0,0.0,,,34.0,,133.0,20.0,,,29007,275181,200,,1.1,1.02,1.16,0.84,1.34,2.5571176075438915,0.74,0.88,1.86,0.22,3.38,0.0,1.0985798507347644,1.1985798507347645
16,2020-06-30,state,USA,ID,,6124,92.0,0.0,114.0,322.0,15.0,,42.0,,,,5752,83551,250,,1.28,1.18,1.36,0.94,1.58,,,,,,,,1.3733490571847828,1.4733490571847832
17,2020-06-30,state,USA,IL,,144661,7136.0,0.0,,,401.0,,1560.0,185.0,,,144238,1459780,611,,1.06,1.0,1.1,0.88,1.22,17.906424457853824,0.72,0.62,1.08,0.22,1.72,-21.0,1.0519425257421189,1.1519425257421188
18,2020-06-30,state,USA,IN,,46740,2640.0,0.0,1477.0,7065.0,272.0,1486.0,695.0,97.0,,2453.0,45594,438602,500,,1.12,1.04,1.18,0.86,1.34,10.456457139368279,0.78,0.72,1.34,0.22,2.24,0.0,1.1124619070112498,1.21246190701125
20,2020-06-30,state,USA,KS,,14630,276.0,0.0,360.0,1152.0,,,,,,,14443,162282,150,,1.24,1.14,1.32,0.92,1.52,2.118278785291461,0.98,1.06,2.14,0.28,3.76,0.0,1.2894912005915111,1.3894912005915114
21,2020-06-30,state,USA,KY,,15916,588.0,0.0,1019.0,2621.0,75.0,,408.0,,,,15624,355310,610,,1.08,0.98,1.16,0.74,1.4,4.783996204876901,0.9,0.92,1.84,0.26,3.18,1.0,1.105937997525362,1.205937997525362
22,2020-06-30,state,USA,LA,,58203,3221.0,0.0,,,,,781.0,83.0,,,58095,670416,613,,1.1,1.04,1.12,0.94,1.24,12.46155310728964,0.9,0.8,1.42,0.26,2.28,0.0,1.1438847088356896,1.2438847088356897
25,2020-06-30,state,USA,MA,,108882,8054.0,0.0,,11337.0,120.0,,733.0,63.0,,,108882,739259,2500,,0.96,0.86,1.04,0.64,1.26,21.66569759001245,0.8200000000000001,0.7000000000000001,1.16,0.26,1.8,-20.0,0.9377757685310923,1.0414746812560982
24,2020-06-30,state,USA,MD,,68152,3190.0,0.0,,10844.0,152.0,,452.0,,,,67559,468296,1350,,1.0,0.92,1.06,0.74,1.24,11.614046677390874,0.78,0.7000000000000001,1.28,0.22,2.12,-1.0,0.9715230909982421,1.071523090998242
23,2020-06-30,state,USA,ME,,3253,105.0,0.0,,348.0,9.0,,29.0,4.0,,,3253,91699,40,,1.02,0.84,1.28,0.38,1.86,,,,,,,,0.9916316195286714,1.2710918466169625
26,2020-06-30,state,USA,MI,,70850,6197.0,0.0,,,179.0,,471.0,98.0,,,70728,974329,1050,,1.14,1.04,1.2,0.86,1.38,9.225642140740453,0.8200000000000001,0.76,1.4,0.24,2.34,0.0,1.1566176761532063,1.2566176761532066
27,2020-06-30,state,USA,MN,,36338,1476.0,0.0,1258.0,4054.0,136.0,,270.0,,,,36303,569013,800,,1.02,0.94,1.08,0.78,1.26,6.913768093425848,0.72,0.74,1.44,0.2,2.48,0.0,1.0264037148499332,1.1264037148499333
29,2020-06-30,state,USA,MO,,22275,1037.0,0.0,,,,,599.0,66.0,,,21551,351456,69,,1.06,0.98,1.12,0.8200000000000001,1.3,6.020753631166844,0.7000000000000001,0.74,1.5,0.2,2.64,0.0,1.1092264509402097,1.2092264509402098
28,2020-06-30,state,USA,MS,,27248,1073.0,0.0,,3156.0,167.0,,779.0,91.0,,,27247,260299,250,,1.14,1.08,1.18,0.92,1.34,10.603197265129676,0.88,0.8,1.46,0.26,2.42,1.0,1.1689173300047058,1.268917330004706
30,2020-06-30,state,USA,MT,,967,22.0,0.0,,101.0,,,12.0,,,,967,89894,160,,1.28,1.06,1.54,0.56,2.14,,,,,,,,1.3381714712277109,1.5962176965116737
37,2020-06-30,state,USA,NC,,65062,1362.0,0.0,,,,,908.0,,,,64670,845363,1500,,1.06,1.02,1.1,0.92,1.18,11.476777430462976,0.8200000000000001,0.76,1.38,0.24,2.26,-2.0,1.0782839646119513,1.1782839646119514
38,2020-06-30,state,USA,ND,,3585,88.0,0.0,,231.0,,,25.0,,,,3576,102546,352,,1.16,0.96,1.38,0.5,1.94,,,,,,,,1.149375934051691,1.4038163144020872
31,2020-06-30,state,USA,NE,,19194,279.0,0.0,,1330.0,,403.0,121.0,,3862.0,755.0,19042,159115,734,2269.0,1.02,0.9,1.1,0.62,1.38,,,,,,,,0.9954517568146618,1.1192079204242211
33,2020-06-30,state,USA,NH,,5782,371.0,0.0,162.0,565.0,,,34.0,,,,5760,112538,125,,0.9,0.74,1.18,0.3,1.78,2.701952360954004,0.78,0.9,1.86,0.22,3.34,0.0,0.8654503527970189,1.1597727369816424
34,2020-06-30,state,USA,NJ,,173521,15035.0,0.0,,19847.0,211.0,,992.0,174.0,,,171667,1250707,2500,,0.9,0.8200000000000001,0.94,0.66,1.12,34.57024373365058,0.98,0.8,1.2,0.36,1.74,0.0,0.8920013298255555,0.9920013298255554
35,2020-06-30,state,USA,NM,,12147,497.0,0.0,,1876.0,,,119.0,,,,11982,325738,250,,1.14,1.02,1.24,0.76,1.5,3.0542570775110973,0.76,0.88,1.84,0.22,3.28,0.0,1.1774397171789222,1.281246778691128
32,2020-06-30,state,USA,NV,,18582,507.0,0.0,,,134.0,,593.0,75.0,,,18456,259112,400,,1.18,1.12,1.24,0.98,1.38,3.5958063570169263,1.0,1.02,2.0,0.28,3.48,0.0,1.2517929585388392,1.3517929585388393
36,2020-06-30,state,USA,NY,,398142,31776.0,0.0,,89995.0,217.0,,891.0,137.0,,,393454,3521484,9600,,0.98,0.92,1.02,0.78,1.16,24.940305330638328,0.78,0.64,1.06,0.24,1.64,0.0,0.9806387300506152,1.0806387300506148
39,2020-06-30,state,USA,OH,,51789,2863.0,0.0,1994.0,7839.0,242.0,,722.0,115.0,,,51789,736140,630,,1.16,1.1,1.2,0.98,1.32,15.291508440403373,0.8200000000000001,0.72,1.26,0.26,2.02,0.0,1.1964405190092835,1.2964405190092836
40,2020-06-30,state,USA,OK,,13757,387.0,0.0,,1520.0,111.0,,315.0,,,,13757,327840,350,,1.08,1.0,1.16,0.8200000000000001,1.34,2.185485019376391,1.04,1.08,2.18,0.28,3.8,0.0,1.128978633347464,1.2289786333474642
41,2020-06-30,state,USA,OR,,8663,209.0,0.0,,1038.0,42.0,,149.0,25.0,,,8656,228978,600,,1.16,1.04,1.24,0.8,1.48,,,,,,,,1.1590930757917681,1.2623680497892793
42,2020-06-30,state,USA,PA,,91226,6695.0,0.0,,,,,634.0,110.0,,,86606,677581,500,,1.12,1.06,1.18,0.92,1.32,20.53167637530968,0.86,0.72,1.2,0.28,1.86,-2.0,1.1347548255705793,1.2347548255705794
44,2020-06-30,state,USA,RI,,16813,950.0,0.0,,2001.0,13.0,,74.0,13.0,,,16813,225469,200,,0.88,0.72,1.08,0.34,1.56,3.2143210174727006,0.62,0.78,1.64,0.2,3.0,-4.0,0.7913553659655963,1.0387222770694526
45,2020-06-30,state,USA,SC,,36399,739.0,0.0,,2854.0,,,1021.0,,,,36399,344173,400,,1.16,1.12,1.2,1.02,1.3,12.297803022242578,1.06,0.94,1.62,0.34,2.58,0.0,1.2309553093545405,1.3309553093545403
46,2020-06-30,state,USA,SD,,6764,91.0,0.0,,666.0,,,62.0,,,,6764,73324,350,,1.0,0.8200000000000001,1.18,0.44,1.62,,,,,,,,0.9790457961285842,1.1853190914204719
47,2020-06-30,state,USA,TN,,42815,597.0,0.0,,2665.0,,,886.0,,,,43509,749618,737,,1.24,1.18,1.26,1.06,1.38,8.253283664333662,0.88,0.84,1.6,0.26,2.68,0.0,1.2556871350151009,1.3556871350151012
48,2020-06-30,state,USA,TX,,166703,2482.0,0.0,,,,,6533.0,,,,159986,1709296,3192,,1.14,1.12,1.16,1.06,1.2,39.048994741783645,1.08,0.88,1.32,0.44,1.86,-6.0,1.2060703164759,1.3060703164759
49,2020-06-30,state,USA,UT,,22364,172.0,0.0,406.0,1444.0,83.0,,250.0,,,,22217,318536,1200,,1.04,0.96,1.08,0.8,1.24,,,,,,,,1.0673964472444109,1.167396447244411
51,2020-06-30,state,USA,VA,,62787,1763.0,0.0,,8982.0,230.0,,902.0,98.0,,,62787,582247,1270,,1.02,0.94,1.06,0.8,1.22,16.518421414127307,0.96,0.8200000000000001,1.4,0.32,2.2,-2.0,1.0208922484856664,1.1208922484856665
50,2020-06-30,state,USA,VT,,1208,56.0,0.0,,,,,16.0,,,,1208,64556,53,,0.8200000000000001,0.84,1.64,0.24,2.84,,,,,,,,0.7989865085284985,1.4558299711005724
53,2020-06-30,state,USA,WA,,34541,1333.0,0.0,,4323.0,,,282.0,50.0,,,32253,515967,680,,1.14,1.06,1.2,0.92,1.34,6.600698347608869,0.86,0.86,1.66,0.24,2.84,-17.0,1.1727108032477225,1.2727108032477223
55,2020-06-30,state,USA,WI,,31723,793.0,0.0,750.0,3446.0,79.0,,242.0,,,,31662,539539,600,,1.16,1.08,1.2,0.92,1.36,2.3059645201490127,0.64,0.84,1.8,0.2,3.3000000000000003,-21.0,1.1801852713663274,1.2801852713663275
54,2020-06-30,state,USA,WV,,2904,93.0,0.0,,,10.0,,27.0,3.0,,,2905,168859,225,,1.28,1.08,1.46,0.64,1.94,,,,,,,,1.3298419034927882,1.526204327602604
56,2020-06-30,state,USA,WY,,1487,20.0,0.0,,117.0,,,6.0,,,,1487,32185,50,,1.52,1.24,1.84,0.6,2.6,,,,,,,,1.4242748861680312,1.80264933495502
02,2020-07-01,state,USA,AK,,1174,12.0,0.0,,,,80.0,20.0,2.0,1885.0,198.0,978,113422,139,1038.0,1.22,1.0,1.44,0.52,2.02,,,,,,,,1.2480551508037196,1.5037143816595484
01,2020-07-01,state,USA,AL,,38962,972.0,0.0,814.0,2803.0,,,797.0,,,,38962,374991,150,,1.16,1.1,1.18,0.98,1.3,11.404202154734891,0.88,0.8,1.44,0.26,2.38,0.0,1.1649259662125822,1.2649259662125822
05,2020-07-01,state,USA,AR,,21197,277.0,0.0,,1448.0,,,275.0,72.0,,,21197,293661,374,,1.0,0.94,1.06,0.78,1.2,4.604410922706086,0.76,0.84,1.68,0.22,3.0,2.0,1.0296232148332525,1.1296232148332523
04,2020-07-01,state,USA,AZ,,84152,1726.0,0.0,,4837.0,675.0,,2876.0,466.0,,,84092,465504,396,,1.1,1.06,1.1,1.0,1.18,32.69013258983485,0.98,0.8,1.24,0.36,1.82,-1.0,1.1395132341748824,1.2395132341748825
06,2020-07-01,state,USA,CA,,239764,6168.0,0.0,,,1859.0,,6612.0,,,,232657,4021519,6400,,1.16,1.12,1.16,1.08,1.22,61.94720336033817,1.0,0.8200000000000001,1.16,0.44,1.58,4.0,1.2041363750018677,1.3041363750018675
08,2020-07-01,state,USA,CO,,33012,1697.0,0.0,,5489.0,,,237.0,,,,32715,294788,525,,1.06,0.96,1.12,0.74,1.34,3.6075667834635228,0.72,0.8200000000000001,1.72,0.22,3.1,0.0,1.0764258864851126,1.1764258864851127
09,2020-07-01,state,USA,CT,,46572,4324.0,0.0,,10268.0,,,100.0,,,,46572,431269,860,,0.98,0.8,1.16,0.38,1.62,2.7833649412203125,0.6,0.74,1.58,0.18,2.92,-10.0,0.9553364607024708,1.1754653590449382
11,2020-07-01,state,USA,DC,,10365,553.0,0.0,,,33.0,,119.0,26.0,,345.0,10365,89670,300,1924.0,1.0,0.8200000000000001,1.24,0.38,1.8,1.7229093014976282,0.8,0.98,2.06,0.24,3.72,1.0,0.9856354727096104,1.255343611704386
10,2020-07-01,state,USA,DE,,11510,509.0,0.0,,,13.0,,68.0,,,,11510,99874,116,,1.22,1.06,1.34,0.72,1.7,2.4159293435546685,0.52,0.7000000000000001,1.52,0.18,2.9,0.0,1.2712722348408236,1.4132619259453802
12,2020-07-01,state,USA,FL,,158989,3549.0,0.0,,15125.0,,,,,,,158997,1821357,1600,,1.2,1.18,1.22,1.14,1.26,43.07882203491172,1.08,0.9,1.3,0.46,1.82,-1.0,1.3037713525585248,1.403771352558525
13,2020-07-01,state,USA,GA,,79589,2779.0,0.0,2357.0,11275.0,,,1570.0,,,,84237,770801,1300,,1.16,1.12,1.2,1.04,1.28,13.660969534651851,0.76,0.68,1.22,0.22,2.0,0.0,1.2218778597632038,1.3218778597632042
15,2020-07-01,state,USA,HI,,909,18.0,0.0,,113.0,,,,,,,917,78141,80,,1.1,0.94,1.58,0.36,2.46,,,,,,,,1.0997843714517939,1.5502720996292385
19,2020-07-01,state,USA,IA,,29618,717.0,0.0,,,37.0,,149.0,21.0,,,29451,280339,200,,1.08,1.0,1.14,0.8200000000000001,1.32,2.4791991308752435,0.74,0.9,1.88,0.22,3.42,0.0,1.09611743443322,1.19611743443322
16,2020-07-01,state,USA,ID,,6379,92.0,0.0,116.0,330.0,15.0,,42.0,,,,6117,84923,250,,1.26,1.16,1.34,0.94,1.56,,,,,,,,1.3622063178931787,1.4622063178931788
17,2020-07-01,state,USA,IL,,145541,7160.0,0.0,,,384.0,,1511.0,189.0,,,145066,1492042,1282,,1.06,1.0,1.1,0.88,1.22,17.906424457853824,0.72,0.62,1.08,0.22,1.72,-21.0,1.054224153480249,1.154224153480249
18,2020-07-01,state,USA,IN,,47116,2650.0,0.0,1483.0,7095.0,232.0,1458.0,668.0,103.0,,2456.0,45952,443764,500,,1.12,1.04,1.16,0.86,1.34,10.4571231161934,0.8200000000000001,0.74,1.38,0.24,2.3000000000000003,0.0,1.1193267595888063,1.2193267595888064
20,2020-07-01,state,USA,KS,,15142,280.0,0.0,367.0,1152.0,,,,,,,14990,168183,150,,1.22,1.12,1.3,0.92,1.5,2.1216461872386785,0.98,1.06,2.14,0.28,3.76,0.0,1.2867198007470857,1.3867198007470856
21,2020-07-01,state,USA,KY,,16114,597.0,0.0,1007.0,2635.0,73.0,,427.0,,,,15842,361248,675,,1.08,0.98,1.18,0.74,1.4,4.8753805822182805,0.92,0.94,1.84,0.26,3.16,1.0,1.1102939299763726,1.2102939299763726
22,2020-07-01,state,USA,LA,,60286,3238.0,0.0,,,,,799.0,84.0,,,60178,691910,613,,1.1,1.04,1.12,0.94,1.22,12.552651840320827,0.92,0.8,1.44,0.28,2.32,0.0,1.1351054639465492,1.2351054639465493
25,2020-07-01,state,USA,MA,,109143,8081.0,0.0,,11352.0,123.0,,760.0,65.0,,,109143,749292,2500,,0.98,0.88,1.06,0.66,1.3,21.66569759001245,0.8200000000000001,0.7000000000000001,1.16,0.26,1.8,-20.0,0.9406091825319332,1.059635276256371
24,2020-07-01,state,USA,MD,,68502,3205.0,0.0,,10902.0,154.0,,461.0,,,,67918,474686,1350,,1.0,0.92,1.06,0.76,1.24,11.293331450679664,0.78,0.7000000000000001,1.3,0.22,2.16,-1.0,0.9789247447553928,1.078924744755393
23,2020-07-01,state,USA,ME,,3294,105.0,0.0,,351.0,8.0,,29.0,3.0,,,3294,93947,40,,1.0,0.8200000000000001,1.26,0.38,1.84,,,,,,,,0.9809476924419585,1.2654559088564843
26,2020-07-01,state,USA,MI,,71279,6202.0,0.0,,,179.0,,471.0,103.0,,,71089,990770,1050,,1.14,1.06,1.2,0.86,1.38,9.013608395381178,0.8200000000000001,0.76,1.42,0.24,2.36,0.0,1.1572800057848651,1.2572800057848654
27,2020-07-01,state,USA,MN,,36753,1482.0,0.0,1258.0,4081.0,125.0,,260.0,,,,36716,580391,800,,1.02,0.94,1.08,0.76,1.24,6.780553965911789,0.74,0.74,1.46,0.2,2.52,0.0,1.0242647423245654,1.1242647423245655
29,2020-07-01,state,USA,MO,,22595,1049.0,0.0,,,,,592.0,75.0,,,21927,367813,69,,1.06,0.98,1.12,0.8,1.28,5.959916643341477,0.74,0.78,1.54,0.22,2.7,0.0,1.0997224875981433,1.1997224875981434
28,2020-07-01,state,USA,MS,,27900,1082.0,0.0,,3177.0,160.0,,786.0,85.0,,,27900,265852,250,,1.12,1.04,1.16,0.9,1.3,10.407745630718217,0.86,0.8,1.46,0.26,2.4,1.0,1.1549887218322208,1.2549887218322209
30,2020-07-01,state,USA,MT,,1016,22.0,0.0,,105.0,,,14.0,,,,1016,92314,160,,1.26,1.04,1.5,0.54,2.08,,,,,,,,1.3324290040476452,1.5800158958240402
37,2020-07-01,state,USA,NC,,66815,1389.0,0.0,,,,,901.0,,,,66513,875725,1500,,1.06,1.02,1.1,0.94,1.18,10.848555876245367,0.78,0.72,1.34,0.24,2.24,-2.0,1.078688750077392,1.1786887500773922
38,2020-07-01,state,USA,ND,,3624,89.0,0.0,,234.0,,,20.0,,,,3615,103611,352,,1.14,0.96,1.38,0.48,1.92,,,,,,,,1.1568079401467728,1.4095683481221617
31,2020-07-01,state,USA,NE,,19325,282.0,0.0,,1330.0,,398.0,120.0,,3903.0,763.0,19177,161431,734,2350.0,1.02,0.9,1.12,0.62,1.38,,,,,,,,0.9956597508686896,1.1229488086066266
33,2020-07-01,state,USA,NH,,5802,373.0,0.0,162.0,565.0,,,37.0,,,,5782,113387,125,,0.88,0.74,1.18,0.3,1.78,2.601350360339918,0.76,0.9,1.88,0.22,3.38,0.0,0.8595548433653939,1.164395663321875
34,2020-07-01,state,USA,NJ,,173782,15078.0,0.0,,20054.0,217.0,,1080.0,178.0,,,171928,1271009,2500,,0.88,0.8,0.94,0.64,1.1,34.44654702407445,0.98,0.8,1.2,0.36,1.74,0.0,0.8746106921167622,0.9746106921167622
35,2020-07-01,state,USA,NM,,12276,500.0,0.0,,1902.0,,,127.0,,,,12147,332034,250,,1.14,1.02,1.22,0.76,1.48,3.0196945823185963,0.78,0.9,1.86,0.22,3.3200000000000003,0.0,1.1788163645944,1.2788163645944
32,2020-07-01,state,USA,NV,,19151,512.0,0.0,,,142.0,,630.0,0.0,,,19101,264995,400,,1.16,1.1,1.22,0.96,1.36,3.7857078810236984,1.02,1.02,2.02,0.28,3.46,0.0,1.239826987076911,1.3398269870769108
36,2020-07-01,state,USA,NY,,398770,31791.0,0.0,,89995.0,226.0,,879.0,139.0,,,394079,3577569,9600,,0.98,0.92,1.04,0.8,1.16,23.894940168223123,0.78,0.64,1.08,0.24,1.66,0.0,0.9791697346683924,1.0791697346683924
39,2020-07-01,state,USA,OH,,52865,2876.0,0.0,2008.0,7911.0,244.0,,724.0,116.0,,,52865,739140,630,,1.14,1.08,1.18,0.96,1.3,15.142288702924812,0.86,0.74,1.3,0.26,2.06,0.0,1.1903684946036976,1.2903684946036975
40,2020-07-01,state,USA,OK,,14112,389.0,0.0,,1553.0,159.0,,374.0,,,,14112,332201,700,,1.08,1.0,1.14,0.8200000000000001,1.32,2.1697841671331264,1.0,1.06,2.16,0.28,3.76,0.0,1.1240255079328143,1.2240255079328146
41,2020-07-01,state,USA,OR,,8937,210.0,0.0,,1055.0,62.0,,192.0,24.0,,,8931,234429,600,,1.12,1.02,1.22,0.78,1.44,,,,,,,,1.1600075345871421,1.260007534587142
42,2020-07-01,state,USA,PA,,91864,6704.0,0.0,,,,,632.0,111.0,,,87242,689562,500,,1.12,1.04,1.16,0.9,1.3,19.4113926035255,0.8200000000000001,0.7000000000000001,1.18,0.26,1.84,-2.0,1.1361792803965003,1.2361792803965004
44,2020-07-01,state,USA,RI,,16853,956.0,0.0,,2007.0,11.0,,69.0,11.0,,,16853,227362,200,,0.88,0.72,1.08,0.34,1.56,2.8209800528322506,0.6,0.76,1.64,0.2,3.04,-4.0,0.7773615981713357,1.036562410325308
45,2020-07-01,state,USA,SC,,37919,766.0,0.0,,2854.0,,,1160.0,,,,37919,351953,400,,1.16,1.1,1.18,1.0,1.28,12.607186733411801,1.06,0.92,1.6,0.32,2.54,0.0,1.222599282658984,1.322599282658984
46,2020-07-01,state,USA,SD,,6826,93.0,0.0,,674.0,,,65.0,,,,6826,74117,350,,0.98,0.8200000000000001,1.16,0.44,1.6,,,,,,,,0.9790641530092896,1.1847109439914951
47,2020-07-01,state,USA,TN,,44360,602.0,0.0,,2715.0,,,955.0,,,,45315,772571,737,,1.22,1.16,1.26,1.06,1.36,8.319277307428884,0.88,0.84,1.6,0.26,2.68,0.0,1.2554914262853356,1.3554914262853357
48,2020-07-01,state,USA,TX,,174826,2518.0,0.0,,,,,6904.0,,,,168062,1753886,3192,,1.14,1.1,1.14,1.06,1.18,39.048994741783645,1.08,0.88,1.32,0.44,1.86,-6.0,1.1966987129981093,1.2966987129981091
49,2020-07-01,state,USA,UT,,22864,173.0,0.0,423.0,1476.0,84.0,,261.0,,,,22716,320642,1200,,1.04,0.96,1.08,0.8200000000000001,1.24,,,,,,,,1.061488269593251,1.1614882695932511
51,2020-07-01,state,USA,VA,,63203,1786.0,0.0,,9023.0,205.0,,892.0,95.0,,,63203,595430,1270,,1.02,0.96,1.06,0.8,1.22,15.87775153884588,0.9,0.78,1.36,0.3,2.14,-2.0,1.02247185740247,1.12247185740247
50,2020-07-01,state,USA,VT,,1210,56.0,0.0,,,,,17.0,,,,1210,65082,53,,0.8200000000000001,0.84,1.64,0.24,2.84,,,,,,,,0.7944970820681999,1.471944056753341
53,2020-07-01,state,USA,WA,,35258,1340.0,0.0,,4361.0,,,288.0,50.0,,,32824,524451,2122,,1.14,1.06,1.2,0.92,1.34,6.600698347608869,0.86,0.86,1.66,0.24,2.84,-17.0,1.1756221342267048,1.2756221342267051
55,2020-07-01,state,USA,WI,,32307,794.0,0.0,757.0,3482.0,77.0,,237.0,,,,32225,551607,600,,1.14,1.08,1.2,0.92,1.36,2.3059645201490127,0.64,0.84,1.8,0.2,3.3000000000000003,-21.0,1.1795574675021947,1.2795574675021948
54,2020-07-01,state,USA,WV,,2979,93.0,0.0,,,5.0,,23.0,3.0,,,2932,170420,225,,1.28,1.08,1.46,0.64,1.92,,,,,,,,1.338948770926956,1.5313862364626276
56,2020-07-01,state,USA,WY,,1514,20.0,0.0,,117.0,,,9.0,,,,1514,32185,50,,1.46,1.2,1.78,0.6,2.52,,,,,,,,1.4509086391493449,1.804979367536565
02,2020-07-02,state,USA,AK,,1224,12.0,0.0,,,,90.0,18.0,1.0,1849.0,198.0,1017,114892,139,1036.0,1.2,0.98,1.42,0.52,1.98,,,,,,,,1.2471298087239977,1.4976925479779106
01,2020-07-02,state,USA,AL,,40111,985.0,0.0,826.0,2835.0,,,843.0,,,,40111,379617,150,,1.14,1.08,1.18,0.98,1.28,11.178620245966062,0.86,0.78,1.44,0.26,2.36,0.0,1.1660536186862458,1.266053618686246
05,2020-07-02,state,USA,AR,,22075,279.0,0.0,,1477.0,,,272.0,72.0,,,22075,301912,374,,1.0,0.94,1.06,0.78,1.2,4.422277846427368,0.74,0.8200000000000001,1.68,0.22,3.0,2.0,1.0226959888499765,1.1226959888499763
04,2020-07-02,state,USA,AZ,,87495,1766.0,0.0,,4916.0,723.0,,2938.0,488.0,,,87425,473414,396,,1.08,1.06,1.1,1.0,1.16,31.39123588480645,0.92,0.76,1.2,0.34,1.78,-1.0,1.1325212272601861,1.232521227260186
06,2020-07-02,state,USA,CA,,248198,6263.0,0.0,,,1934.0,,6812.0,,,,240195,4098523,6400,,1.14,1.1,1.14,1.06,1.18,61.795559881366565,1.0,0.8200000000000001,1.16,0.44,1.58,4.0,1.1999011578974377,1.2999011578974378
08,2020-07-02,state,USA,CO,,33335,1701.0,0.0,,5513.0,,,262.0,,,,33029,300226,525,,1.04,0.94,1.12,0.72,1.34,3.4346208025927476,0.7000000000000001,0.8200000000000001,1.72,0.22,3.12,0.0,1.0710015520355112,1.1710015520355113
09,2020-07-02,state,USA,CT,,46646,4326.0,0.0,,10411.0,,,101.0,,,,46646,442560,860,,1.14,0.94,1.3,0.52,1.76,2.7833649412203125,0.6,0.74,1.58,0.18,2.92,-10.0,1.0072927688016466,1.26463764099097
11,2020-07-02,state,USA,DC,,10390,554.0,0.0,,,33.0,,120.0,28.0,,345.0,10390,90673,300,1909.0,1.02,0.8200000000000001,1.26,0.38,1.8,1.6727573783236929,0.8200000000000001,0.98,2.08,0.24,3.76,1.0,0.9908287657691284,1.2674782507500246
10,2020-07-02,state,USA,DE,,11731,510.0,0.0,,,16.0,,67.0,,,,11731,103187,116,,1.22,1.08,1.34,0.72,1.68,1.9739014214750965,0.5,0.72,1.56,0.18,2.98,0.0,1.2763091164100144,1.4143279563194764
12,2020-07-02,state,USA,FL,,169098,3616.0,0.0,,15454.0,,,,,,,169106,1863077,1600,,1.18,1.16,1.2,1.12,1.24,42.83749722157853,1.04,0.86,1.26,0.44,1.78,-1.0,1.2928835618060095,1.3928835618060098
13,2020-07-02,state,USA,GA,,82475,2801.0,0.0,2389.0,11500.0,,,1649.0,,,,87709,795530,1300,,1.14,1.1,1.16,1.02,1.24,13.237282298496272,0.76,0.68,1.24,0.22,2.04,0.0,1.2130045552548188,1.3130045552548189
15,2020-07-02,state,USA,HI,,929,18.0,0.0,,116.0,,,,,,,926,79364,80,,1.12,0.94,1.58,0.36,2.44,,,,,,,,1.105168286828189,1.5615370878473638
19,2020-07-02,state,USA,IA,,30259,719.0,0.0,,,36.0,,145.0,18.0,,,30209,287329,200,,1.08,1.0,1.14,0.8200000000000001,1.3,2.3927827263304784,0.74,0.9,1.9,0.22,3.44,0.0,1.0930123230342808,1.1930123230342808
16,2020-07-02,state,USA,ID,,6688,93.0,0.0,118.0,340.0,15.0,,42.0,,,,6370,88751,250,,1.22,1.12,1.3,0.9,1.52,,,,,,,,1.3520839339308233,1.4520839339308234
17,2020-07-02,state,USA,IL,,146407,7197.0,0.0,,,349.0,,1651.0,195.0,,,145935,1521435,1282,,1.06,1.0,1.1,0.88,1.22,17.906424457853824,0.72,0.62,1.08,0.22,1.72,-21.0,1.0553750140274032,1.1553750140274033
18,2020-07-02,state,USA,IN,,47553,2662.0,0.0,1493.0,7139.0,221.0,1443.0,644.0,89.0,,2453.0,46387,450448,500,,1.12,1.04,1.16,0.86,1.34,10.287391213863724,0.8200000000000001,0.76,1.4,0.24,2.32,0.0,1.125263703101173,1.2252637031011728
20,2020-07-02,state,USA,KS,,15226,282.0,0.0,367.0,1195.0,,,,,,,14990,168183,150,,1.18,1.1,1.26,0.88,1.46,2.0970929943699983,0.98,1.04,2.12,0.28,3.74,0.0,1.2834780792069076,1.3834780792069077
21,2020-07-02,state,USA,KY,,16370,605.0,0.0,994.0,2662.0,73.0,,430.0,,,,16079,369715,675,,1.1,0.98,1.18,0.76,1.4,4.923670953215323,0.92,0.92,1.82,0.26,3.14,1.0,1.114835727385555,1.214835727385555
22,2020-07-02,state,USA,LA,,61669,3255.0,0.0,,,,,840.0,91.0,,,61561,705813,613,,1.08,1.02,1.1,0.92,1.22,12.4308285852145,0.9,0.8,1.42,0.28,2.3000000000000003,0.0,1.12669428505474,1.2266942850547402
